-10.0 0.0
-9.97997997998 0.0
-9.95995995996 0.0
-9.93993993994 0.0
-9.91991991992 0.0
-9.8998998999 0.0
-9.87987987988 0.0
-9.85985985986 0.0
-9.83983983984 0.0
-9.81981981982 0.0
-9.7997997998 0.0
-9.77977977978 0.0
-9.75975975976 0.0
-9.73973973974 0.0
-9.71971971972 0.0
-9.6996996997 0.0
-9.67967967968 0.0
-9.65965965966 0.0
-9.63963963964 0.0
-9.61961961962 0.0
-9.5995995996 0.0
-9.57957957958 0.0
-9.55955955956 0.0
-9.53953953954 0.0
-9.51951951952 0.0
-9.4994994995 0.0
-9.47947947948 0.0
-9.45945945946 0.0
-9.43943943944 0.0
-9.41941941942 0.0
-9.3993993994 0.0
-9.37937937938 0.0
-9.35935935936 0.0
-9.33933933934 0.0
-9.31931931932 0.0
-9.2992992993 0.0
-9.27927927928 0.0
-9.25925925926 0.0
-9.23923923924 0.0
-9.21921921922 0.0
-9.1991991992 0.0
-9.17917917918 0.0
-9.15915915916 0.0
-9.13913913914 0.0
-9.11911911912 0.0
-9.0990990991 0.0
-9.07907907908 0.0
-9.05905905906 0.0
-9.03903903904 0.0
-9.01901901902 0.0
-8.998998999 0.0
-8.97897897898 0.0
-8.95895895896 0.0
-8.93893893894 0.0
-8.91891891892 0.0
-8.8988988989 0.0
-8.87887887888 0.0
-8.85885885886 0.0
-8.83883883884 0.0
-8.81881881882 0.0
-8.7987987988 0.0
-8.77877877878 0.0
-8.75875875876 0.0
-8.73873873874 0.0
-8.71871871872 0.0
-8.6986986987 0.0
-8.67867867868 0.0
-8.65865865866 0.0
-8.63863863864 0.0
-8.61861861862 0.0
-8.5985985986 0.0
-8.57857857858 0.0
-8.55855855856 0.0
-8.53853853854 0.0
-8.51851851852 0.0
-8.4984984985 0.0
-8.47847847848 0.0
-8.45845845846 0.0
-8.43843843844 0.0
-8.41841841842 0.0
-8.3983983984 0.0
-8.37837837838 0.0
-8.35835835836 0.0
-8.33833833834 0.0
-8.31831831832 0.0
-8.2982982983 0.0
-8.27827827828 0.0
-8.25825825826 0.0
-8.23823823824 0.0
-8.21821821822 0.0
-8.1981981982 0.0
-8.17817817818 0.0
-8.15815815816 0.0
-8.13813813814 0.0
-8.11811811812 0.0
-8.0980980981 0.0
-8.07807807808 0.0
-8.05805805806 0.0
-8.03803803804 0.0
-8.01801801802 0.0
-7.997997998 0.0
-7.97797797798 0.0
-7.95795795796 0.0
-7.93793793794 0.0
-7.91791791792 0.0
-7.8978978979 0.0
-7.87787787788 0.0
-7.85785785786 0.0
-7.83783783784 0.0
-7.81781781782 0.0
-7.7977977978 0.0
-7.77777777778 0.0
-7.75775775776 0.0
-7.73773773774 0.0
-7.71771771772 0.0
-7.6976976977 0.0
-7.67767767768 0.0
-7.65765765766 0.0
-7.63763763764 0.0
-7.61761761762 0.0
-7.5975975976 0.0
-7.57757757758 0.0
-7.55755755756 0.0
-7.53753753754 0.0
-7.51751751752 0.0
-7.4974974975 0.0
-7.47747747748 0.0
-7.45745745746 0.0
-7.43743743744 0.0
-7.41741741742 0.0
-7.3973973974 0.0
-7.37737737738 0.0
-7.35735735736 0.0
-7.33733733734 0.0
-7.31731731732 0.0
-7.2972972973 0.0
-7.27727727728 0.0
-7.25725725726 0.0
-7.23723723724 0.0
-7.21721721722 0.0
-7.1971971972 0.0
-7.17717717718 0.0
-7.15715715716 0.0
-7.13713713714 0.0
-7.11711711712 0.0
-7.0970970971 0.0
-7.07707707708 0.0
-7.05705705706 0.0
-7.03703703704 0.0
-7.01701701702 0.0
-6.996996997 0.0
-6.97697697698 0.0
-6.95695695696 0.0
-6.93693693694 0.0
-6.91691691692 0.0
-6.8968968969 0.0
-6.87687687688 0.0
-6.85685685686 0.0
-6.83683683684 0.0
-6.81681681682 0.0
-6.7967967968 0.0
-6.77677677678 0.0
-6.75675675676 0.0
-6.73673673674 0.0
-6.71671671672 0.0
-6.6966966967 0.0
-6.67667667668 0.0
-6.65665665666 0.0
-6.63663663664 0.0
-6.61661661662 0.0
-6.5965965966 0.0
-6.57657657658 0.0
-6.55655655656 0.0
-6.53653653654 0.0
-6.51651651652 0.0
-6.4964964965 0.0
-6.47647647648 0.0
-6.45645645646 0.0
-6.43643643644 0.0
-6.41641641642 0.0
-6.3963963964 0.0
-6.37637637638 0.0
-6.35635635636 0.0
-6.33633633634 0.0
-6.31631631632 0.0
-6.2962962963 0.0
-6.27627627628 0.0
-6.25625625626 0.0
-6.23623623624 0.0
-6.21621621622 0.0
-6.1961961962 0.0
-6.17617617618 0.0
-6.15615615616 0.0
-6.13613613614 0.0
-6.11611611612 0.0
-6.0960960961 0.0
-6.07607607608 0.0
-6.05605605606 0.0
-6.03603603604 0.0
-6.01601601602 0.0
-5.995995996 0.0
-5.97597597598 0.0
-5.95595595596 0.0
-5.93593593594 0.0
-5.91591591592 0.0
-5.8958958959 0.0
-5.87587587588 0.0
-5.85585585586 0.0
-5.83583583584 0.0
-5.81581581582 0.0
-5.7957957958 0.0
-5.77577577578 0.0
-5.75575575576 0.0
-5.73573573574 0.0
-5.71571571572 0.0
-5.6956956957 0.0
-5.67567567568 0.0
-5.65565565566 0.0
-5.63563563564 0.0
-5.61561561562 0.0
-5.5955955956 0.0
-5.57557557558 0.0
-5.55555555556 0.0
